"Cluster","intercept","slope"
"Global",29.405547155202,0.0868888742795761
"Dominican Republic",-17.7388804885354,-6.75355554094624
"India",28.3722306225758,-10.0868888742796
"South Africa",-9.40554715520201,9.91311112572043
